产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
260175451,广东森锐,118g,数量：10*价格：8.85,2025-06-19,100,0,8.85,0
268930641,壹川,118g,数量：10*价格：8.88,2025-06-19,360,0,8.88,0
262737768,壹川,118g,数量：10*价格：8.88,2025-06-19,360,0,8.88,0
215678305,广东森锐,118g,数量：10*价格：8.88,2025-06-19,1000,3,8.88,40
213553391,东莞康洁,118g,数量：10*价格：8.88,2025-06-19,240,24,8.88,251
213318406,东莞康洁,118g,数量：10*价格：8.88,2025-06-19,120,1,8.88,10
210305141,壹川,118g,数量：10*价格：8.88,2025-06-19,600,3,8.88,30
255448266,养正坊,118g,数量：1*价格：8.89,2025-06-13,1,1,8.89,1
268270241,壹品康,118g,数量：10*价格：8.9,2025-06-11,200,0,8.9,0
258689039,壹品康,118g,数量：10*价格：8.9,2025-06-11,200,0,8.9,0
223957573,叶丰源,118g,数量：10*价格：8.99,2025-06-19,1731,0,8.99,0
223956623,叶丰源,118g,数量：10*价格：8.99,2025-06-19,1731,0,8.99,0
212193034,广东森锐,118g,数量：10*价格：8.99,2025-06-19,1730,1,8.99,5
268310240,东莞扬康,118g,"数量：10*价格：9.18,数量：20*价格：9.13,数量：30*价格：9.09",2025-06-13,200,0,9.18,0
269796308,养正坊,118g,"数量：10*价格：9.19,数量：20*价格：9.12,数量：30*价格：9.05",2025-06-13,240,0,9.19,0
199744020,七三久,118g,"数量：10*价格：9.28,数量：15*价格：9.24",2025-04-01,30,0,9.28,0
267713054,广东森锐,118g,数量：10*价格：9.4,2025-06-19,30,0,9.4,0
