产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
212193034,广东森锐,118g,数量：10*价格：8.99,2025-06-19,1780,1,8.99,5
269796308,养正坊,118g,"数量：10*价格：9.19,数量：20*价格：9.12,数量：30*价格：9.05",2025-06-13,240,0,9.19,0
260451681,维康堂生物,118g,数量：8*价格：9.4,2025-01-01,120,0,9.4,0
263088322,广东森锐,118g,"数量：5*价格：9.5,数量：10*价格：8.8",2025-06-19,120,0,9.5,0
237047343,养生阁,118g,数量：8*价格：9.5,2025-06-19,1211,22,9.5,446
225233114,东莞康洁,118g,"数量：5*价格：9.5,数量：10*价格：8.8",2025-06-19,120,20,9.5,265
258669279,佛山诺康,118g,数量：6*价格：9.8,2025-06-18,1000,0,9.8,0
254177935,佛山小羚羊,118g,数量：6*价格：9.8,2025-04-19,500,0,9.8,0
222843028,佛山宝芝林,118g,数量：10*价格：9.8,2025-06-11,100,0,9.8,0
217685813,垚钰商贸,118g,"数量：6*价格：9.8,数量：10*价格：9.5",2025-06-11,1000,1,9.8,20
217670848,健美堂,118g,"数量：6*价格：9.8,数量：10*价格：9.5",2025-06-11,1000,2,9.8,12
217653585,正邦贸易,118g,"数量：6*价格：9.8,数量：10*价格：9.5",2025-06-11,336,0,9.8,0
194537979,五行医药,118g,数量：6*价格：9.8,2025-02-01,50,0,9.8,0
194530063,天福旗舰店,118g,数量：6*价格：9.8,2025-02-01,50,0,9.8,0
194520870,华佗,118g,数量：6*价格：9.8,2025-02-01,1000,0,9.8,0
236271690,洁玲,118g,"数量：1*价格：10.8,数量：6*价格：8.28,数量：12*价格：8.18,数量：20*价格：8.0",2025-06-19,1000,5,10.8,65
220081126,浩天,118g,数量：6*价格：11.0,2025-06-06,990,0,11.0,0
260224186,药店品种预约中心,118g,数量：10*价格：11.5,2025-04-11,500,0,11.5,0
242818832,药店品种预约中心,118g,数量：10*价格：11.5,2025-04-11,500,0,11.5,0
233298239,红马医械,118g,数量：5*价格：11.59,2025-06-19,520,4,11.59,16
232873783,红马医械,118g,数量：5*价格：11.59,2025-06-19,520,0,11.59,0
232863760,山东零采医疗器械,118g,数量：5*价格：11.59,2025-06-19,507,0,11.59,0
263113362,优品康宝,118g,数量：5*价格：13.8,2025-02-20,100,0,13.8,0
240535480,优益品,118g,数量：10*价格：14.35,2025-02-01,200,0,14.35,0
268344957,聚美健医疗,118g,数量：6*价格：15.0,2025-06-11,149,0,15.0,0
261935641,成都诚美,118g,数量：5*价格：15.0,2025-06-11,149,0,15.0,0
