产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
265613669,华佗,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194537972,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194530053,天福旗舰店,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194520873,华佗,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
267219358,药好找,380ml,数量：20*价格：12.5,2025-03-16,50,0,12.5,0
267126723,百岁缘,380ml,数量：6*价格：12.5,2025-06-17,6,0,12.5,0
266016840,百岁缘,380ml,"数量：6*价格：12.5,数量：12*价格：12.4",2025-06-21,12,0,12.5,0
243926621,药店品种预约中心,380ml,数量：6*价格：12.5,2025-09-23,200,0,12.5,0
267141037,维康堂生物,380ml,数量：6*价格：12.58,2024-06-22,386,0,12.58,0
265622614,药中缘,380ml,数量：30*价格：12.58,2025-09-04,999,0,12.58,0
266315267,利安堂,380ml,数量：6*价格：12.6,2025-08-04,5000,0,12.6,0
266308028,利安堂,380ml,数量：6*价格：12.6,2025-08-04,5000,0,12.6,0
194168210,利安堂,380ml,数量：6*价格：12.6,2025-08-04,1000,2,12.6,12
194542527,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,2,12.75,12
194542526,洁玲,380ml,"数量：6*价格：12.75,数量：48*价格：12.64",2025-06-05,1000,0,12.75,0
194542523,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,1,12.75,6
266629363,湖南德康堂,380ml,"数量：6*价格：12.8,数量：24*价格：12.78,数量：50*价格：12.7",2025-06-05,5000,0,12.8,0
266444426,[国瑞药业]药匣子,380ml,数量：30*价格：12.8,2025-06-16,50,0,12.8,0
265642612,康汇,380ml,数量：6*价格：12.8,2025-08-25,93,0,12.8,0
262169868,康汇,380ml,数量：6*价格：12.8,2025-08-25,93,0,12.8,0
258490748,东莞康采药业,380ml,数量：6*价格：12.8,2025-08-14,60,0,12.8,0
250470901,佳医合,380ml,数量：17*价格：12.8,2025-05-05,50,0,12.8,0
236543106,洁玲,380ml,数量：6*价格：12.8,2025-06-01,1000,0,12.8,0
226571076,康汇,380ml,数量：6*价格：12.8,2025-08-25,90,26,12.8,192
219424068,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,15,12.8,115
217764790,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,26,12.8,287
196508970,耀都云杉,380ml,"数量：6*价格：12.89,数量：10*价格：12.78",2025-06-21,100,0,12.89,0
