产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
259850103,鲁鸿医疗,3只,"数量：6*价格：11.5,数量：12*价格：11.3,数量：24*价格：10.99",2027-02,96,3,11.5,108
264493876,四川宜初霁,3只,数量：6*价格：14.36,2028-03-31,5000,1,14.36,6
257137874,普宁永祥,3只,数量：6*价格：11.88,2028-07-30,240,2,11.88,10
147727858,美好印象,3只,数量：6*价格：18.5,2028-02-01,42,1,18.5,3
179729216,立成医疗,3只,数量：6*价格：12.9,2027-11-01,776,4,12.9,14
115920867,杜蕾斯,3只,数量：20*价格：1.5,2027-08,138,25,1.5,550
115810828,杜蕾斯共谐店,3只,数量：20*价格：1.5,2027-08,324,32,1.5,800
150582302,杜蕾斯,3只,数量：10*价格：2.0,2027-12-31,114,2,2.0,20
150577338,杜蕾斯,3只,数量：10*价格：2.0,2027-11-30,66,0,2.0,0
150482413,杜蕾斯共谐店,3只,数量：10*价格：2.0,2027-12-31,120,8,2.0,90
150466490,杜蕾斯共谐店,3只,数量：10*价格：2.0,2027-12-31,260,0,2.0,0
150460120,杜蕾斯共谐店,3只,数量：10*价格：2.0,2027-11-30,150,5,2.0,60
128142453,杜蕾斯共谐店,3只,数量：10*价格：2.5,2026-06-30,1200,0,2.5,0
128123538,杜蕾斯,3只,数量：20*价格：3.0,2026-04-30,1200,0,3.0,0
116059887,杜蕾斯,3只,数量：8*价格：3.5,2027-09,149,0,3.5,0
118099736,杜蕾斯共谐店,3只,数量：10*价格：5.0,2027-03-31,1019,14,5.0,172
118097018,杜蕾斯共谐店,3只,数量：10*价格：5.0,2027-03-30,776,0,5.0,0
118027704,杜蕾斯,3只,数量：10*价格：5.0,2026-09-09,1200,0,5.0,0
118016530,杜蕾斯,3只,数量：10*价格：5.0,2028-01-31,328,6,5.0,70
209973347,杜蕾斯共谐店,3只,数量：5*价格：6.0,2027-11-30,145,4,6.0,30
118061868,杜蕾斯,3只,数量：8*价格：6.0,2027-12-31,36,0,6.0,0
157208140,心泰医疗,3只,数量：24*价格：6.17,2027-05-28,608,0,6.17,0
247400118,东莞市美东食品商贸,3只,数量：12*价格：6.48,2028-08-31,5000,0,6.48,0
191896058,杜蕾斯共谐店,3只,数量：3*价格：6.5,2028-02-29,469,0,6.5,0
112432291,杜蕾斯,3只,数量：5*价格：6.75,2027-12-31,25,0,6.75,0
120304830,杜蕾斯共谐店,3只,数量：5*价格：7.5,2026-06-30,1200,13,7.5,75
113444069,杜蕾斯共谐店,3只,数量：5*价格：7.5,2027-12-31,59,0,7.5,0
154105642,杜蕾斯共谐店,3只,数量：3*价格：8.0,2028-02-29,1200,0,8.0,0
123836192,杜蕾斯,3只,数量：4*价格：8.34,2026-10-30,1200,0,8.34,0
113444082,杜蕾斯共谐店,3只,数量：5*价格：9.0,2027-05-31,30,0,9.0,0
112433532,杜蕾斯,3只,数量：5*价格：9.0,2027-05-31,12,0,9.0,0
161228976,杜蕾斯,3只,数量：5*价格：9.35,2028-06-30,750,0,9.35,0
111298950,杜蕾斯共谐店,3只,数量：5*价格：9.35,2028-06-30,1200,0,9.35,0
264493892,四川宜初霁,3只,数量：6*价格：10.93,2028-07-01,74,0,10.93,0
252975643,械乐康,3只,数量：12*价格：10.95,2028-07,368,8,10.95,140
204691427,洁玲,3只,数量：12*价格：11.0,2028-04-30,1000,30,11.0,710
259910954,洁玲,3只,"数量：12*价格：11.1,数量：32*价格：10.98",2028-04-30,1000,0,11.1,0
