产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
270612510,湖南德康堂,380ML,数量：6*价格：12.5,2025-06-05,5000,0,12.5,0
270459292,共好药,380ml,数量：28*价格：12.5,2024-06-10,333,0,12.5,0
243926621,药店品种预约中心,380ml,数量：6*价格：12.5,2025-09-23,200,0,12.5,0
272428863,维康堂生物,380ml,数量：6*价格：12.58,2024-06-22,386,0,12.58,0
270510845,药中缘,380ml,数量：18*价格：12.58,2025-09-04,999,0,12.58,0
270505164,洁玲,380ml,数量：6*价格：12.59,2025-06-05,1000,0,12.59,0
271543039,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
271541291,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
194168210,利安堂,380ml,数量：6*价格：12.6,2025-09-04,1000,2,12.6,12
195123300,壹佰益,380ML,数量：6*价格：12.7,2025-07-16,71,732,12.7,6439
260544513,德润堂,380ML,数量：6*价格：12.75,2025-06-05,5000,0,12.75,0
194542527,洁玲,380ML/瓶,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,2,12.75,12
194542526,洁玲,380ml/瓶,"数量：6*价格：12.75,数量：48*价格：12.64",2025-06-05,1000,0,12.75,0
194542523,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,1,12.75,6
