产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
230711967,总健,100片,"数量：10*价格：6.7,数量：20*价格：6.6",2026-05-06,30,28,6.7,306
219743004,湖南美雅,100片,数量：20*价格：6.7,2026-07-30,100,6,6.7,119
194488090,佛山诺康,100片,数量：10*价格：6.8,2026-06-30,870,10,6.8,130
208718141,惠桢药业,100片,数量：10*价格：5.7,2026-04-15,100,86,5.7,1077
199748116,新昱康,100片,数量：10*价格：5.95,2026-02-05,500,92,5.95,1047
246647916,慷之旗舰店,100片,"数量：5*价格：5.2,数量：10*价格：4.7,数量：20*价格：4.5,数量：30*价格：4.3",2024-02-29,115,3,5.2,55
199488603,万立医疗,100片,"数量：1*价格：9.8,数量：10*价格：6.8,数量：20*价格：6.7",2026-07-31,100,26,9.8,607
226479699,瑞恩医疗,100片,数量：15*价格：5.95,2026-02-28,8112,30,5.95,6310
222712306,佳贝康,100片,数量：20*价格：6.6,2026-01-18,60,389,6.6,5145
217811762,慷济医疗,100片,数量：20*价格：6.69,2026-01-01,20,674,6.69,14500
195296235,同瑞健,100片,数量：10*价格：6.75,2026-02-28,10,208,6.75,2080
206104042,郑州馨馨医疗器械,100片,数量：20*价格：8.0,2026-07-08,1160,1,8.0,40
258595077,东莞扬康,100片,"数量：10*价格：9.99,数量：20*价格：9.33",2026-04-25,30,2,9.99,40
210248854,壹佰益,100片,数量：10*价格：6.5,2026-03-31,1000,19,6.5,333
263258251,四之佳,100片,"数量：20*价格：6.58,数量：40*价格：6.5",2026-01-18,40,1,6.58,30
250302351,总健,100片,数量：10*价格：6.7,2026-06-30,30,18,6.7,210
194488093,佛山诺康,100片,数量：10*价格：6.8,2026-07-31,245,35,6.8,755
239711241,东莞扬康,100片,"数量：10*价格：9.99,数量：20*价格：9.33",2026-04-25,30,1,9.99,30
230778432,惟有康,100片,数量：5*价格：7.2,2026-04-30,5,14,7.2,70
195236750,深圳亿乐康,100片,数量：10*价格：5.8,2026-04-30,1000,3,5.8,30
85233647,康汇,100片,数量：10*价格：5.88,2026-02-28,3068,183,5.88,2206
194624655,东莞康洁,100片,"数量：10*价格：5.9,数量：20*价格：5.6",2026-03-31,400,2,5.9,40
262454882,金麦豪,100片,数量：20*价格：6.0,2026-04-30,80,1,6.0,20
234588175,武汉优益诺医疗器械,100片,数量：20*价格：6.1,2026-02-28,2000,16,6.1,26140
