产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
248334326,湖南凡康,230g,"数量：6*价格：23.9,数量：9*价格：23.7",2026-06-07,156,6,23.9,60
194546251,紫芊,230g/支,数量：6*价格：23.9,2026-08-23,1583,0,23.9,0
274340978,康多多,薄荷清爽型 230g,数量：10*价格：24.0,2026-09-14,200,0,24.0,0
210250905,福鄂花参燕,230g,数量：6*价格：24.0,2026-03-25,996,0,24.0,0
273785062,湖南凡康,230g,"数量：6*价格：24.2,数量：9*价格：23.9",2026-06-07,156,0,24.2,0
265163600,鑫创源,薄荷清爽型 230g,数量：9*价格：24.2,2026-06-18,90,2,24.2,18
262335669,湖南凡康,230g,"数量：6*价格：24.2,数量：9*价格：23.8",2026-06-07,156,0,24.2,0
255957417,湖南凡康,230g,"数量：6*价格：24.2,数量：9*价格：23.9",2026-06-07,156,0,24.2,0
248333208,湖南凡康,230g,"数量：6*价格：24.2,数量：9*价格：23.9",2026-06-07,156,0,24.2,0
273798502,福鄂花参燕,230g,数量：6*价格：24.5,2026-03-25,10000,0,24.5,0
260333268,艾小七,230g/支*48支/件,数量：18*价格：24.5,2026-08-17,90,0,24.5,0
210251339,参燕堂,230g/支,数量：6*价格：24.5,2026-04-01,9996,0,24.5,0
195149983,诚锐,230g,"数量：6*价格：24.5,数量：12*价格：23.9",2027-03-02,200,0,24.5,0
