产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
234263107,东莞东盈,250mg*200粒,"数量：1*价格：63.8,数量：2*价格：61.6,数量：5*价格：60.9,数量：72*价格：59.9",2025-06-22,72,69,63.8,181
272164694,健善坊,250mg*200粒,数量：3*价格：60.2,2025-08-05,5,1,60.2,5
215566167,药店品种预约中心,250mg*200粒,数量：3*价格：60.45,2025-08-13,6,99,60.45,287
272507452,药店品种预约中心,250mg*200粒,数量：2*价格：61.99,2025-07-07,10,1,61.99,5
267663989,药店品种预约中心,0.25g*200粒,数量：2*价格：58.55,2025-05-22,2,3,58.55,6
272293455,山东零采医疗器械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,1,60.99,3
255897097,红马医械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,1,60.99,3
262494847,佳贝康,0.25g*200粒,数量：3*价格：61.0,2025-06-06,6,1,61.0,3
252877427,药店品种预约中心,50g(250mg*200粒),数量：3*价格：61.8,2025-06-02,3,51,61.8,165
215661536,大圣旗舰店,250mg*200粒,"数量：3*价格：61.8,数量：5*价格：61.3,数量：8*价格：61.0",2025-06-06,20,92,61.8,378
271436680,东莞市禾雨田生物科技,250mg*200粒,"数量：3*价格：62.5,数量：5*价格：61.8",2025-08-07,9997,1,62.5,3
255967195,泓联器械,250mg*200粒,数量：2*价格：66.0,2025-06-20,45,1,66.0,3
