产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
211303053,志晨医药,230g,数量：6*价格：24.79,2026-09-12,9,52,24.79,357
200057509,东莞市美东食品商贸,230g,数量：6*价格：24.8,2025-11-23,500,28,24.8,270
257056388,翔发,230g,数量：6*价格：25.5,2026-03-22,42,1,25.5,6
252938921,志晨医药,230g,"数量：3*价格：25.49,数量：6*价格：24.79,数量：9*价格：24.29",2026-09-12,972,1,25.49,3
194542510,洁玲,230g,数量：6*价格：23.5,2026-06-08,6,10,23.5,60
255761616,艾小七,230g,数量：6*价格：23.8,2026-08-07,156,0,23.8,0
215638893,壹佰益,230g,数量：9*价格：23.8,2026-06-07,9,12,23.8,108
200739999,湖北惠源,230g,数量：16*价格：23.8,2026-09-15,40,3,23.8,76
255896506,紫芊,230g,数量：6*价格：23.9,2026-08-23,1680,0,23.9,0
194546251,紫芊,230g,数量：6*价格：23.9,2026-08-23,1680,0,23.9,0
194667802,壹佰益,230g,"数量：6*价格：23.95,数量：48*价格：23.9",2026-06-07,186,2,23.95,18
210250905,福鄂花参燕,230g,数量：6*价格：24.0,2026-03-25,996,0,24.0,0
202370782,药店品种预约中心,230g,数量：10*价格：24.49,2026-04-05,10,2,24.49,20
262354764,博纳汇,230g,数量：10*价格：24.5,2026-04-05,10,0,24.5,0
262335669,湖南凡康,230g,"数量：6*价格：24.5,数量：9*价格：24.1",2026-06-07,171,0,24.5,0
260333268,艾小七,230g,数量：9*价格：24.5,2026-08-07,153,0,24.5,0
258458600,福鄂花参燕,230g,数量：6*价格：24.5,2026-03-25,10000,0,24.5,0
210251339,参燕堂,230g,数量：6*价格：24.5,2026-04-01,9996,0,24.5,0
195149983,诚锐,230g,"数量：6*价格：24.5,数量：12*价格：23.9",2027-03-02,200,0,24.5,0
194155729,东莞千吉惠,230g,"数量：6*价格：24.5,数量：12*价格：23.9",2025-11-20,50,1,24.5,10
258269327,昌信恒,230g,数量：6*价格：24.7,2026-06-07,187,0,24.7,0
255957417,湖南凡康,230g,"数量：6*价格：24.7,数量：9*价格：24.2",2026-06-07,171,0,24.7,0
248333208,湖南凡康,230g,"数量：6*价格：24.7,数量：9*价格：24.3",2026-06-07,171,0,24.7,0
252938879,志晨医药,230g,数量：6*价格：24.79,2026-09-12,973,0,24.79,0
265441764,晨惠旗舰店,230g,"数量：10*价格：24.8,数量：30*价格：24.6",2025-12-15,30,0,24.8,0
265440542,晨惠旗舰店,230g,"数量：10*价格：24.8,数量：20*价格：24.6",2025-12-15,30,0,24.8,0
246704286,艾小七,230g,数量：6*价格：24.8,2026-08-07,156,0,24.8,0
